172	Native American tribes built various structures in the Southeast region.	[21464, 3778, 39503, 5918, 5370, 14726, 304, 279, 36664, 5654, 13]	11	ok
173	Mounds were used by various Native American groups previously.	[44, 3171, 1051, 1511, 555, 5370, 17118, 3778, 5315, 8767, 13]	11	ok
174	Ancient North American mound builders constructed large earthworks regionally.	[89167, 1188, 4892, 3778, 73266, 49186, 20968, 3544, 9578, 19033, 5654, 750, 13]	13	ok
175	Prehistoric American Indians built extensive earthworks and mounds.	[4808, 74416, 3778, 30507, 5918, 16781, 9578, 19033, 323, 296, 3171, 13]	12	ok
176	Ancient earthworks built in geometric patterns spanned vast areas.	[89167, 1188, 9578, 19033, 5918, 304, 53584, 12912, 9575, 19212, 13057, 5789, 13]	13	ok
177	Etowah Indian Mounds is a significant Mississippian site.	[32960, 363, 1494, 7904, 386, 3171, 374, 264, 5199, 9083, 1056, 2877, 1122, 2816, 13]	15	ok
178	Mississippian culture built various types of platform mounds.	[36412, 1056, 2877, 1122, 7829, 5918, 5370, 4595, 315, 5452, 296, 3171, 13]	13	ok
179	Balanced gaming leads to enjoyment and increased energy levels.	[38989, 4979, 16211, 11767, 311, 45278, 323, 7319, 4907, 5990, 13]	11	ok
180	Video games can positively impact mental health and wellbeing.	[10955, 3953, 649, 40646, 5536, 10723, 2890, 323, 57930, 13]	10	ok
181	"Video games can empower young people to manage mental health.

Players can engage thoughtfully with games to circumvent psychological distress."	[10955, 3953, 649, 26285, 3995, 1274, 311, 10299, 10723, 2890, 382, 25242, 649, 16988, 3463, 3725, 449, 3953, 311, 10408, 688, 24064, 35104, 13]	24	problèmes de génération
182	Video games can empower young people to manage mental health.	[10955, 3953, 649, 26285, 3995, 1274, 311, 10299, 10723, 2890, 13]	11	ok
183	Play is essential for our health and well-being always.	[9315, 374, 7718, 369, 1057, 2890, 323, 1664, 33851, 2744, 13]	11	ok
184	Play is essential for our health and well-being always.	[9315, 374, 7718, 369, 1057, 2890, 323, 1664, 33851, 2744, 13]	11	ok
185	Spreading joy brings good karma and personal fulfillment always.	[6540, 6285, 16267, 12716, 1695, 71542, 323, 4443, 57383, 2744, 13]	11	ok
186	Violent video games satisfy my desire for virtual carnage.	[50817, 306, 2835, 3953, 27651, 856, 12876, 369, 4200, 39438, 425, 13]	12	ok
187	Video games meet basic human needs for mental well-being.	[10955, 3953, 3449, 6913, 3823, 3966, 369, 10723, 1664, 33851, 13]	11	ok
188	People often find happiness in self-improvement and positive interactions.	[16298, 3629, 1505, 23871, 304, 659, 38025, 782, 7986, 323, 6928, 22639, 13]	13	ok
189	The report outlines essential elements for award letters.	[791, 1934, 50729, 7718, 5540, 369, 10292, 12197, 13]	9	ok
190	Student loans are a common financial aid option for students.	[14428, 17017, 527, 264, 4279, 6020, 12576, 3072, 369, 4236, 13]	11	ok
191	School characteristics include academics, admissions, and faculty expertise.	[33849, 17910, 2997, 48709, 11, 48911, 11, 323, 22291, 19248, 13]	11	ok
192	Students receive financial aid award letters from colleges.	[32052, 5371, 6020, 12576, 10292, 12197, 505, 31252, 13]	9	ok
193	Use Education Cost Worksheet for college savings calculations.	[10464, 11930, 11443, 83731, 369, 7926, 19523, 29217, 13]	9	ok
194	Plan for your child's future education expenses effectively.	[21119, 369, 701, 1716, 596, 3938, 6873, 18512, 13750, 13]	10	ok
195	"Here is a nominal phrase summarizing the paragraph in 10 words or less:

""Create a college budget with estimated costs and financial aid."""	[8586, 374, 264, 47855, 17571, 29385, 4954, 279, 14646, 304, 220, 605, 4339, 477, 2753, 1473, 1, 4110, 264, 7926, 8199, 449, 13240, 7194, 323, 6020, 12576, 1210]	28	problèmes de génération
196	EFC is calculated from FAFSA information to determine aid eligibility.	[36, 6897, 374, 16997, 505, 435, 8440, 7934, 2038, 311, 8417, 12576, 41734, 13]	14	ok
197	Estimated costs for 2017-18 academic year are outlined.	[73665, 7194, 369, 220, 679, 22, 12, 972, 14584, 1060, 527, 33740, 13]	13	ok
198	Choosing the right college requires careful consideration of multiple factors.	[96144, 279, 1314, 7926, 7612, 16994, 18361, 315, 5361, 9547, 13]	11	ok
199	Arctic tundra is a fragile, treeless plain biome region.	[7098, 26636, 259, 79830, 374, 264, 45350, 11, 5021, 1752, 14733, 84710, 5654, 13]	14	ok
200	Tundra regions span Arctic and Alpine zones worldwide.	[51, 79830, 13918, 9575, 37518, 323, 82813, 26467, 15603, 13]	10	ok
201	The Tundra is located in northern regions worldwide.	[791, 350, 79830, 374, 7559, 304, 18671, 13918, 15603, 13]	10	ok
202	"Here is a nominal phrase with no repetition, at most 10 words, and at least 6 words:

Tundra biome fragile, shrinking due to permafrost melting rapidly worldwide."	[8586, 374, 264, 47855, 17571, 449, 912, 54515, 11, 520, 1455, 220, 605, 4339, 11, 323, 520, 3325, 220, 21, 4339, 1473, 51, 79830, 84710, 45350, 11, 63185, 4245, 311, 824, 99161, 42602, 50684, 19019, 15603, 13]	37	problèmes de génération
203	Siberia is a vast Arctic region in northern Asia Russia.	[50, 8799, 689, 374, 264, 13057, 37518, 5654, 304, 18671, 13936, 8524, 13]	13	ok
204	"Here is a nominal phrase with no repetition, at most 10 words, and at least 6 words:

Arctic tundra is a vast, cold, treeless northern region."	[8586, 374, 264, 47855, 17571, 449, 912, 54515, 11, 520, 1455, 220, 605, 4339, 11, 323, 520, 3325, 220, 21, 4339, 1473, 7098, 26636, 259, 79830, 374, 264, 13057, 11, 9439, 11, 5021, 1752, 18671, 5654, 13]	37	problèmes de génération
205	"Here is a nominal phrase summarizing the text in 7 words:

""Arctic and alpine tundras are extremely cold."""	[8586, 374, 264, 47855, 17571, 29385, 4954, 279, 1495, 304, 220, 22, 4339, 1473, 1, 7098, 26636, 323, 453, 39138, 259, 1263, 13075, 527, 9193, 9439, 1210]	27	problèmes de génération
206	"Tundra exists in unexpected regions worldwide, defying geographical expectations.

(Note: I removed the repetition and condensed the text into 10 words or less, while maintaining the essential information.)"	[51, 79830, 6866, 304, 16907, 13918, 15603, 11, 711, 7169, 54001, 17078, 382, 90489, 25, 358, 7108, 279, 54515, 323, 75826, 279, 1495, 1139, 220, 605, 4339, 477, 2753, 11, 1418, 20958, 279, 7718, 2038, 6266]	36	problèmes de génération
207	Tundra region spans 20% of the Earth's surface globally.	[51, 79830, 5654, 45395, 220, 508, 4, 315, 279, 9420, 596, 7479, 31550, 13]	14	ok
208	Tundra vegetation includes dwarf shrubs and various types of mosses.	[51, 79830, 54832, 5764, 50561, 14362, 16115, 323, 5370, 4595, 315, 78343, 288, 13]	14	ok
209	Amazon Prime offers fast and affordable shipping options nationwide.	[26948, 12801, 6209, 5043, 323, 17049, 11862, 2671, 29054, 13]	10	ok
210	Amazon Mom offers free shipping and discounts to parents.	[26948, 22969, 6209, 1949, 11862, 323, 32162, 311, 6699, 13]	10	ok
211	Amazon's Prime Day to offer exclusive deals on July 12.	[26948, 596, 12801, 6187, 311, 3085, 14079, 12789, 389, 5887, 220, 717, 13]	13	ok
212	Amazon Prime membership is a cost-effective shipping option annually.	[26948, 12801, 16250, 374, 264, 2853, 53421, 11862, 3072, 30171, 13]	11	ok
213	Amazon hosts Prime Day with over 100,000 global deals.	[26948, 18939, 12801, 6187, 449, 927, 220, 1041, 11, 931, 3728, 12789, 13]	13	ok
214	Prime membership offers fast and flexible shipping options nationwide.	[33406, 16250, 6209, 5043, 323, 19303, 11862, 2671, 29054, 13]	10	ok
215	Amazon Prime offers free shipping and media streaming benefits.	[26948, 12801, 6209, 1949, 11862, 323, 3772, 17265, 7720, 13]	10	ok
216	Is Amazon Prime worth the annual fee?	[3957, 8339, 12801, 5922, 279, 9974, 11307, 30]	8	autre
217	Amazon offers discounted Prime membership for one year.	[26948, 6209, 48774, 12801, 16250, 369, 832, 1060, 13]	9	ok
218	Sign up for Amazon Student for free shipping benefits.	[7412, 709, 369, 8339, 11988, 369, 1949, 11862, 7720, 13]	10	ok
219	Physical properties identify substances and describe their characteristics fully.	[40353, 6012, 10765, 33155, 323, 7664, 872, 17910, 7373, 13]	10	ok
220	Photon is a massless, electrically neutral, and polarized particle.	[94150, 374, 264, 3148, 1752, 11, 9249, 750, 21277, 11, 323, 25685, 1534, 19320, 13]	15	ok
221	Types of evidence include real, demonstrative, documentary, and testimonial.	[4266, 315, 6029, 2997, 1972, 11, 7912, 1413, 11, 25999, 11, 323, 47762, 532, 13]	15	ok
222	Force is the change in momentum per unit time.	[19085, 374, 279, 2349, 304, 24151, 824, 5089, 892, 13]	10	ok
223	Chemical reactions are indicated by color changes and heat evolution.	[64938, 950, 25481, 527, 16717, 555, 1933, 4442, 323, 8798, 15740, 13]	12	ok
224	Photon is the quantum of electromagnetic radiation and force.	[94150, 374, 279, 31228, 315, 66669, 25407, 323, 5457, 13]	10	ok
225	Secure the scene and preserve evidence effectively always.	[50913, 279, 6237, 323, 21813, 6029, 13750, 2744, 13]	9	ok
226	Energy of emitting system decreases with photon emission.	[33775, 315, 90556, 1887, 43154, 449, 69010, 41353, 13]	9	ok
227	Familiarity with evidence law greatly aids the task ahead.	[37, 41505, 488, 449, 6029, 2383, 19407, 52797, 279, 3465, 8469, 13]	12	ok
228	Photon symbol Î³ originates from gamma rays discovery in 1900.	[94150, 7891, 60208, 44301, 99970, 505, 22350, 45220, 18841, 304, 220, 7028, 15, 13]	14	ok
229	Hawaiian Baby Woodrose seeds induce varied and intense experiences.	[39, 37069, 1122, 21266, 12404, 25888, 19595, 49853, 28830, 323, 19428, 11704, 13]	13	ok
230	Combining tramadol and Hawaiian baby woodrose may cause serotonin overload.	[37292, 5859, 53345, 87869, 323, 59103, 8945, 7732, 25888, 1253, 5353, 77130, 43284, 13]	14	ok
231	Combining Hawaiian baby woodrose and meperidine can be hazardous.	[37292, 5859, 59103, 8945, 7732, 25888, 323, 757, 716, 91073, 649, 387, 51024, 13]	14	ok
232	Erowid receives $125 for art glass molecule donation.	[36, 654, 307, 21879, 400, 6549, 369, 1989, 9168, 43030, 25968, 13]	12	ok
233	Hawaiian baby woodrose is a medicinal ornamental plant.	[39, 37069, 1122, 8945, 7732, 25888, 374, 264, 58041, 40545, 44186, 6136, 13]	13	ok
234	Some H.B.Woodrose seeds lack hallucinogenic properties or potency.	[8538, 473, 1823, 1196, 1411, 25888, 19595, 6996, 59123, 258, 29569, 6012, 477, 77229, 13]	15	ok
235	Morning glory contains strychnine, a potent but negligible toxin.	[85444, 27025, 5727, 610, 88, 2174, 483, 11, 264, 36875, 719, 82802, 98534, 13]	14	ok
236	Combining baby woodrose with antidepressants poses significant health risks.	[37292, 5859, 8945, 7732, 25888, 449, 65211, 1821, 34103, 5199, 2890, 15635, 13]	13	ok
237	Hawaiian baby woodrose is highly unsafe and toxic.	[39, 37069, 1122, 8945, 7732, 25888, 374, 7701, 20451, 323, 21503, 13]	12	ok
238	Ergine is a key alkaloid in Hawaiian Baby Woodrose seeds.	[36, 2026, 483, 374, 264, 1401, 66787, 590, 304, 59103, 21266, 12404, 25888, 19595, 13]	15	ok
239	Keynesian economics shaped modern economic and political theory significantly.	[1622, 4978, 1122, 28989, 27367, 6617, 7100, 323, 5054, 10334, 12207, 13]	12	ok
240	Governments should intervene in the short term to stabilize economies.	[78706, 1392, 1288, 55579, 304, 279, 2875, 4751, 311, 70236, 37671, 13]	12	ok
241	Keynesian economists rectify economic omission with integrated sector approach.	[1622, 4978, 1122, 45415, 7763, 1463, 7100, 84218, 449, 18751, 10706, 5603, 13]	13	ok
242	Economic downturns result from insufficient aggregate demand and supply.	[36, 32107, 76506, 82, 1121, 505, 39413, 24069, 7631, 323, 8312, 13]	12	ok
243	Keynes revolutionized modern macroeconomics and government economic policies.	[1622, 4978, 14110, 1534, 6617, 18563, 68, 81192, 323, 3109, 7100, 10396, 13]	13	ok
244	Keynes revolutionized economic thinking with his employment ideas.	[1622, 4978, 14110, 1534, 7100, 7422, 449, 813, 14740, 6848, 13]	11	ok
245	Keynes was born in Cambridge, England to influential parents.	[1622, 4978, 574, 9405, 304, 24562, 11, 9635, 311, 32549, 6699, 13]	12	ok
246	Keynesian economics aims to stabilize the economy through government intervention.	[1622, 4978, 1122, 28989, 22262, 311, 70236, 279, 8752, 1555, 3109, 21623, 13]	13	ok
247	Keynesian economics founded by John Maynard Keynes in 1936.	[1622, 4978, 1122, 28989, 18538, 555, 3842, 3297, 98032, 82603, 304, 220, 7285, 21, 13]	15	ok
248	Keynesian economics stimulates demand through government spending and taxation.	[1622, 4978, 1122, 28989, 95455, 7631, 1555, 3109, 10374, 323, 51727, 13]	12	ok
249	EdgeWalk is the world's highest full circle hands-free walk.	[11918, 49949, 374, 279, 1917, 596, 8592, 2539, 12960, 6206, 12862, 4321, 13]	13	ok
250	CN Tower solved communications problems with clear reception nationwide.	[29768, 22703, 29056, 17320, 5435, 449, 2867, 23991, 29054, 13]	10	ok
251	CN Tower holds Guinness record for highest edge walk.	[29768, 22703, 10187, 89559, 3335, 369, 8592, 6964, 4321, 13]	10	ok
252	CN Tower holds multiple world records and firsts.	[29768, 22703, 10187, 5361, 1917, 7576, 323, 1176, 82, 13]	10	ok
253	CN Tower's EdgeWalk hosts record-breaking wedding proposal.	[29768, 22703, 596, 10564, 49949, 18939, 3335, 55407, 13306, 14050, 13]	11	ok
254	Construction started in February 1973, completed in 1976.	[51918, 3940, 304, 7552, 220, 4468, 18, 11, 8308, 304, 220, 4468, 21, 13]	14	ok
255	CN Tower attracts millions with its stunning views annually worldwide.	[29768, 22703, 61191, 11990, 449, 1202, 20441, 6325, 30171, 15603, 13]	11	ok
256	CN Tower is Canada's iconic architectural wonder landmark.	[29768, 22703, 374, 7008, 596, 27373, 43563, 5895, 38350, 13]	10	ok
257	CN Tower is Toronto's iconic and enduring architectural landmark.	[29768, 22703, 374, 14974, 596, 27373, 323, 52876, 43563, 38350, 13]	11	ok
258	CN Tower holds Canada's iconic status since 1976.	[29768, 22703, 10187, 7008, 596, 27373, 2704, 2533, 220, 4468, 21, 13]	12	ok
259	Lakewood Village, Texas population statistics are available online.	[43, 587, 76365, 25036, 11, 8421, 7187, 13443, 527, 2561, 2930, 13]	12	ok
260	Lakewood Village, Texas population statistics are available online.	[43, 587, 76365, 25036, 11, 8421, 7187, 13443, 527, 2561, 2930, 13]	12	ok
261	"Lakewood Village, TX population demographics underwent significant changes.

According to the 2010 census, Lakewood Village had a population of approximately 1,400 residents. The racial breakdown was predominantly White (83.2%), followed by Hispanic or Latino (12.1%), and Black or African American (3.5%). The age distribution showed a higher proportion of residents aged 65 and over (14.1%), while the median age was 34.4 years.

In contrast, the 2000 census reported a population of around 1,100 residents. The racial demographics were similar, with Whites making up 84.1% of the population, Hispanics or Latinos accounting for 11.4%, and Blacks or African Americans comprising "	[43, 587, 76365, 25036, 11, 17467, 7187, 63334, 55093, 5199, 4442, 382, 11439, 311, 279, 220, 679, 15, 44702, 11, 48762, 76365, 25036, 1047, 264, 7187, 315, 13489, 220, 16, 11, 3443, 11062, 13, 578, 19739, 31085, 574, 47904, 5929, 320, 6069, 13, 17, 34971, 8272, 555, 41985, 477, 44862, 320, 717, 13, 16, 34971, 323, 5348, 477, 11904, 3778, 320, 18, 13, 20, 53172, 578, 4325, 8141, 8710, 264, 5190, 21801, 315, 11062, 20330, 220, 2397, 323, 927, 320, 975, 13, 16, 34971, 1418, 279, 23369, 4325, 574, 220, 1958, 13, 19, 1667, 382, 644, 13168, 11, 279, 220, 1049, 15, 44702, 5068, 264, 7187, 315, 2212, 220, 16, 11, 1041, 11062, 13, 578, 19739, 63334, 1051, 4528, 11, 449, 73562, 3339, 709, 220, 5833, 13, 16, 4, 315, 279, 7187, 11, 84932, 477, 87899, 24043, 369, 220, 806, 13, 19, 13689, 323, 67588, 477, 11904, 9053, 46338, 220]	150	problèmes de génération
262	Lakewood Village has a small population of approximately 584 residents.	[43, 587, 76365, 25036, 706, 264, 2678, 7187, 315, 13489, 220, 23816, 11062, 13]	14	ok
263	Lakewood Village has the largest proportion of widowed residents.	[43, 587, 76365, 25036, 706, 279, 7928, 21801, 315, 9923, 13111, 11062, 13]	13	ok
264	Lakewood Village predominantly White, with significant Hispanic presence.	[43, 587, 76365, 25036, 47904, 5929, 11, 449, 5199, 41985, 9546, 13]	12	ok
265	Lakewood Village population is predominantly female and male.	[43, 587, 76365, 25036, 7187, 374, 47904, 8954, 323, 8762, 13]	11	ok
266	Lakewood Village is 29.2% larger than Texas.	[43, 587, 76365, 25036, 374, 220, 1682, 13, 17, 4, 8294, 1109, 8421, 13]	14	ok
267	Lakewood Village has 199 homes with minors under 18.	[43, 587, 76365, 25036, 706, 220, 2550, 10632, 449, 49640, 1234, 220, 972, 13]	14	ok
268	Lakewood Village predominantly White, with significant Hispanic presence.	[43, 587, 76365, 25036, 47904, 5929, 11, 449, 5199, 41985, 9546, 13]	12	ok
269	Pangaon Inland Container Terminal is a joint Bangladesh project.	[47, 19934, 263, 763, 1974, 9876, 35190, 374, 264, 10496, 39601, 2447, 13]	13	ok
270	New inland terminal to boost Bangladesh's waterway trade.	[3648, 77289, 15372, 311, 7916, 39601, 596, 3090, 3195, 6696, 13]	11	ok
271	Lack of ships hampers port operations, causing delays nationwide.	[43, 474, 315, 18198, 305, 1141, 388, 2700, 7677, 11, 14718, 32174, 29054, 13]	14	ok
272	Cargo vessel reaches Pangaon terminal under Coastal Shipping Agreement.	[99328, 27274, 25501, 393, 19934, 263, 15372, 1234, 72658, 24907, 23314, 13]	12	ok
273	Pangaon terminal built jointly by BIWTA and CPA.	[47, 19934, 263, 15372, 5918, 53258, 555, 48153, 54, 15559, 323, 87377, 13]	13	ok
274	India and Bangladesh establish regular cargo shipping route.	[34648, 323, 39601, 5813, 5912, 26735, 11862, 6149, 13]	9	ok
275	OOCL has offices in Chittagong and Dhaka, Bangladesh.	[20066, 3218, 706, 19672, 304, 921, 1468, 351, 647, 323, 44327, 13637, 11, 39601, 13]	15	ok
276	Bengali is official language in Bangladesh, predominantly Muslim country.	[33, 833, 8115, 374, 4033, 4221, 304, 39601, 11, 47904, 10451, 3224, 13]	13	ok
277	Pangaon port may become mandatory for certain imports.	[47, 19934, 263, 2700, 1253, 3719, 23911, 369, 3738, 15557, 13]	11	ok
278	Bangladesh is South Asia's 8th most populous country.	[63919, 35221, 374, 4987, 13936, 596, 220, 23, 339, 1455, 95551, 3224, 13]	13	ok
279	Join Student Government Association for a dynamic student experience.	[12572, 11988, 10423, 10229, 369, 264, 8915, 5575, 3217, 13]	10	ok
280	Joining SGA offers professional growth and campus leadership opportunities.	[12572, 287, 328, 16519, 6209, 6721, 6650, 323, 15679, 11692, 10708, 13]	12	ok
281	Joining SGA fosters advocacy and networking opportunities effectively nationwide.	[12572, 287, 328, 16519, 37413, 388, 35954, 323, 29130, 10708, 13750, 29054, 13]	13	ok
282	Submit completed application to Student Government Association Office.	[9066, 8308, 3851, 311, 11988, 10423, 10229, 8410, 13]	9	ok
283	SGA represents students' interests and enhances campus life.	[7939, 32, 11105, 4236, 6, 12034, 323, 57924, 15679, 2324, 13]	11	ok
284	Joining student government association enhances resume and personality greatly.	[12572, 287, 5575, 3109, 15360, 57924, 16063, 323, 17743, 19407, 13]	11	ok
285	Join Student Government for leadership and campus involvement opportunities.	[12572, 11988, 10423, 369, 11692, 323, 15679, 22315, 10708, 13]	10	ok
286	Why you want to join the company matters most.	[10445, 499, 1390, 311, 5249, 279, 2883, 13146, 1455, 13]	10	ok
287	Effective Inter-College Collaboration and Student Engagement Initiative	[68639, 5783, 55646, 4862, 87687, 323, 11988, 60463, 38756]	9	ok
288	I prefer joining student orgs for career development and networking.	[40, 10932, 18667, 5575, 1262, 82, 369, 7076, 4500, 323, 29130, 13]	12	ok
289	"Here is a nominal phrase summarizing the text in 10 words or less:

""Two cruise ship docks serve nearly 1 million passengers."""	[8586, 374, 264, 47855, 17571, 29385, 4954, 279, 1495, 304, 220, 605, 4339, 477, 2753, 1473, 1, 11874, 31551, 8448, 97986, 8854, 7154, 220, 16, 3610, 22961, 1210]	28	problèmes de génération
290	Wells Fargo and banks have offices in Juneau, Alaska.	[54, 6572, 58750, 323, 14286, 617, 19672, 304, 5651, 2933, 11, 28366, 13]	13	ok
291	"Here is a nominal phrase with no repetition, at most 10 words, and at least 6 words:

Juneau's tourism season thrives on cruise ship arrivals daily."	[8586, 374, 264, 47855, 17571, 449, 912, 54515, 11, 520, 1455, 220, 605, 4339, 11, 323, 520, 3325, 220, 21, 4339, 1473, 28259, 2933, 596, 32083, 3280, 8983, 1924, 389, 31551, 8448, 70147, 7446, 13]	35	problèmes de génération
292	US Navy ship sank at Guadalcanal in 1942.	[2078, 19574, 8448, 65330, 520, 4673, 51588, 4919, 278, 304, 220, 6393, 17, 13]	14	ok
293	Juneau is Alaska's capital, situated near the Canadian border.	[28259, 2933, 374, 28366, 596, 6864, 11, 31183, 3221, 279, 12152, 3973, 13]	13	ok
294	Juneau was torpedoed by Vichy French Naval units in May.	[28259, 2933, 574, 92983, 291, 555, 650, 718, 88, 8753, 46829, 8316, 304, 3297, 13]	15	ok
295	Juneau Public Library offers free Wi-Fi and internet access.	[28259, 2933, 3142, 11896, 6209, 1949, 17664, 27395, 323, 7757, 2680, 13]	12	ok
296	Government dominates Juneau's economy and daily life significantly always.	[62569, 83978, 5651, 2933, 596, 8752, 323, 7446, 2324, 12207, 2744, 13]	12	ok
297	New floating berths to accommodate larger ships are planned.	[3648, 19596, 10418, 17323, 311, 29376, 8294, 18198, 527, 13205, 13]	11	ok
298	Juneau's time zone is Alaska Time, varying with seasons.	[28259, 2933, 596, 892, 10353, 374, 28366, 4212, 11, 29865, 449, 15956, 13]	13	ok
299	Contractors and subcontractors differ in scope and contractual terms.	[14396, 1105, 323, 95479, 1105, 1782, 304, 7036, 323, 76543, 3878, 13]	12	ok
300	Subcontractor hired by general contractor to perform specific tasks.	[3214, 20871, 269, 22163, 555, 4689, 31072, 311, 2804, 3230, 9256, 13]	12	ok
301	Contractor and subcontractor agree on work terms and conditions.	[14396, 269, 323, 95479, 269, 7655, 389, 990, 3878, 323, 4787, 13]	12	ok
302	Subcontractor is a person who undertakes work for a contractor.	[3214, 20871, 269, 374, 264, 1732, 889, 19165, 2094, 990, 369, 264, 31072, 13]	14	ok
303	Subcontractors are assigned claim targets based on loss history data.	[3214, 20871, 1105, 527, 12893, 3802, 11811, 3196, 389, 4814, 3925, 828, 13]	13	ok
304	Contractors hire subcontractors for specific construction site work tasks.	[14396, 1105, 18467, 95479, 1105, 369, 3230, 8246, 2816, 990, 9256, 13]	12	ok
305	Contractors vs subcontractors: distinct roles in service provision.	[14396, 1105, 6296, 95479, 1105, 25, 12742, 13073, 304, 2532, 17575, 13]	12	ok
306	Subcontractor signs contract to perform part of another's obligations.	[3214, 20871, 269, 12195, 5226, 311, 2804, 961, 315, 2500, 596, 30255, 13]	13	ok
307	Contractor's subcontractor cannot be contractor's employee simultaneously always.	[14396, 269, 596, 95479, 269, 4250, 387, 31072, 596, 9548, 25291, 2744, 13]	13	ok
308	Secondary contractor of a prime contractor, not the owner.	[50063, 31072, 315, 264, 10461, 31072, 11, 539, 279, 6506, 13]	11	ok
309	OHC Supply is the total builders resource provider.	[46, 23263, 30909, 374, 279, 2860, 49186, 5211, 9287, 13]	10	ok
310	Reputable manufacturers supply high-quality building materials nationwide always.	[697, 631, 481, 17032, 8312, 1579, 22867, 4857, 7384, 29054, 2744, 13]	12	ok
311	Fox Building Supply offers friendly service and low prices always.	[48414, 17283, 30909, 6209, 11919, 2532, 323, 3428, 7729, 2744, 13]	11	ok
312	Custom window solutions for any home or building needs.	[10480, 3321, 10105, 369, 904, 2162, 477, 4857, 3966, 13]	10	ok
313	Contractors Supply Co. serves Oklahoma with reliable supplies always.	[14396, 1105, 30909, 3623, 13, 17482, 23640, 449, 15062, 17135, 2744, 13]	12	ok
314	Consolidated Builders Supply offers high-quality windows nationwide always.	[15577, 5303, 660, 76848, 30909, 6209, 1579, 22867, 11276, 29054, 2744, 13]	12	ok
315	Locally owned business serving Oklahoma since 1956 always.	[9330, 750, 13234, 2626, 13788, 23640, 2533, 220, 6280, 21, 2744, 13]	12	ok
316	Kitchen packages available, various configurations and materials to choose.	[85683, 14519, 2561, 11, 5370, 33483, 323, 7384, 311, 5268, 13]	11	ok
317	Contractors Supply Co. serves Oklahoma with commercial construction supplies.	[14396, 1105, 30909, 3623, 13, 17482, 23640, 449, 8518, 8246, 17135, 13]	12	ok
318	Metro Appliances & More offers low prices on major brands.	[82014, 97433, 612, 4497, 6209, 3428, 7729, 389, 3682, 16097, 13]	11	ok
319	Frost socializes with celebrities and politicians in Los Angeles.	[37, 42602, 3674, 4861, 449, 40501, 323, 19287, 304, 9853, 12167, 13]	12	ok
320	Natalie's love for Robert Wagner was a labor of love.	[45, 4306, 648, 596, 3021, 369, 8563, 52475, 574, 264, 9511, 315, 3021, 13]	14	ok
321	Robert Wagner married Jill St. John in 1990.	[35632, 52475, 12502, 48311, 800, 13, 3842, 304, 220, 2550, 15, 13]	12	ok
322	Robert Wagner denies Warren Beatty murder plot allegations.	[35632, 52475, 47591, 26713, 2893, 23758, 10102, 7234, 18873, 13]	10	ok
323	Jill St. John's iconic 1960s film presence remains unforgettable.	[41, 484, 800, 13, 3842, 596, 27373, 220, 5162, 15, 82, 4632, 9546, 8625, 61098, 13]	16	ok
324	Winchell exposes St. John and Evans' secret romance.	[17400, 331, 616, 59381, 800, 13, 3842, 323, 30563, 6, 6367, 30363, 13]	13	ok
325	Jill St. John acted in Batman and Bond films.	[41, 484, 800, 13, 3842, 31532, 304, 27805, 323, 24537, 12631, 13]	12	ok
326	Author Marti Rulli pens poignant tale of Splendour Captain.	[7279, 8290, 72, 432, 620, 72, 23423, 93447, 24162, 315, 52298, 408, 414, 22022, 13]	15	ok
327	Harrison's gossip about Bob's crush on Jill St. John.	[39, 51103, 596, 58587, 922, 14596, 596, 5138, 389, 48311, 800, 13, 3842, 13]	14	ok
328	Robert Wagner marries Jill St. John after eight years.	[35632, 52475, 3678, 4108, 48311, 800, 13, 3842, 1306, 8223, 1667, 13]	12	ok
329	FDR's first 100 days in office were highly productive.	[37, 7842, 596, 1176, 220, 1041, 2919, 304, 5274, 1051, 7701, 27331, 13]	13	ok
330	Dust Bowl caused by Great Depression's economic desperation and farming practices.	[35, 592, 20904, 9057, 555, 8681, 46904, 596, 7100, 74424, 323, 33489, 12659, 13]	14	ok
331	Devastating drought led to massive migration of American farmers.	[14934, 561, 1113, 37846, 6197, 311, 11191, 12172, 315, 3778, 20957, 13]	12	ok
332	Drought and intensive farming practices led to devastating consequences.	[35, 6478, 323, 37295, 33489, 12659, 6197, 311, 33318, 16296, 13]	11	ok
333	Severe drought led to widespread economic hardship and farm failures.	[1542, 19846, 37846, 6197, 311, 24716, 7100, 67650, 323, 8961, 28950, 13]	12	ok
334	Dryland farming techniques can mitigate agricultural devastation effectively.	[86315, 1974, 33489, 12823, 649, 50460, 29149, 83015, 13750, 13]	10	ok
